tweet_year,tweet_month,tweet_days,tweet_hour,tweet_day,is_weekend,retweet_count,reply_count,like_count,quote_count,impression_count,engagement
2017,2,10,10.63498674744415,4,0,36108,17281,47983,8003,0,32139.7
2017,2,11,11.093491124260357,5,1,3853,703,15311,306,0,6030.400000000001
2017,2,12,11.299059561128526,6,1,31867,8438,97286,2521,0,42121.100000000006
2017,2,13,11.406720741599074,0,0,8784,1302,16199,450,0,8015.699999999999
2017,2,14,11.021814576103123,1,0,13829,1884,31783,878,0,14437.2
2017,2,15,11.934408004446915,2,0,8982,1751,10587,527,0,6571.099999999999
2017,2,16,11.416241299303945,3,0,37361,32448,116569,14332,0,59158.2
2017,2,17,11.753006872852234,4,0,39451,42615,147049,10353,0,72996.0
2017,2,18,11.235584843492587,5,1,34697,2061,34701,924,0,21643.8
2017,2,19,11.411164465786314,6,1,189356,88219,510217,31273,0,245159.5
2017,2,20,12.595644748078564,0,0,22678,3159,69992,1407,0,29064.6
2017,2,21,11.622871827818823,1,0,18038,10711,77042,1606,0,32808.4
2017,2,22,10.936966513460275,2,0,72039,5289,101389,7573,0,54144.0
2017,2,23,11.81531914893617,3,0,10235,2320,42645,489,0,16792.0
2017,2,24,11.413878562577448,4,0,28306,33319,91133,7807,0,49159.3
2017,2,25,11.500944287063268,5,1,36670,57135,157181,11823,0,81009.3
2017,2,26,10.781383737517832,6,1,8176,1089,14659,303,0,7286.1
2017,2,27,11.516857838025722,0,0,14576,2473,37725,1081,0,16679.5
2017,2,28,11.086773378264532,1,0,6717,915,12632,288,0,6170.7
2017,3,1,11.175331294597347,2,0,74759,12868,216291,8008,0,92462.2
2017,3,2,11.967466666666668,3,0,22956,4981,66994,2029,0,28977.4
2017,3,3,11.174333698430084,4,0,64052,72071,186026,105180,0,103851.8
2017,3,4,8.818463658284534,5,1,15754,1382,15370,1456,0,9890.0
2017,3,5,10.675817757009346,6,1,6933,1483,16923,270,0,7750.0
2017,3,6,11.9910780669145,0,0,11146,2475,36451,945,0,15269.1
2017,3,7,11.038492706645057,1,0,6881,1042,8047,480,0,4895.2
2017,3,8,12.379067722075638,2,0,9155,1347,22954,623,0,10171.5
2017,3,9,13.06691604322527,3,0,20086,2264,20898,4125,0,13200.8
2017,3,10,11.433520122261845,4,0,20827,2410,41884,2899,0,19777.3
2017,3,11,10.414179104477611,5,1,19500,35744,89789,4353,0,47084.3
2017,3,12,11.121470781352594,6,1,13973,1936,34190,990,0,15223.3
2017,3,13,11.854410857495374,0,0,4890,820,12409,241,0,5517.7
2017,3,14,12.008133971291866,1,0,16223,1865,33822,1324,0,15759.5
2017,3,15,11.318073438245111,2,0,20385,2197,32388,1416,0,16710.7
2017,3,16,11.301611278952668,3,0,41084,63503,71630,14461,0,59215.4
2017,3,17,11.2079107505071,4,0,93255,27263,238587,12643,0,110457.80000000002
2017,3,18,11.284970722186078,5,1,21216,1873,17596,2357,0,12392.8
2017,3,19,10.929634641407308,6,1,27871,2036,57486,1240,0,26421.5
2017,3,20,11.669205658324266,0,0,6965,825,10229,412,0,5488.2
2017,3,21,12.083211678832116,1,0,31651,1481,22922,1376,0,16964.3
2017,3,22,10.320165365181442,2,0,5991,2720,14036,1395,0,7096.1
2017,3,23,11.17919621749409,3,0,20648,15145,65881,2936,0,32016.7
2017,3,24,11.738375063873276,4,0,209587,24695,414210,9977,0,197017.1
2017,3,25,10.807436918990703,5,1,85805,754,77235,2037,0,49213.6
2017,3,26,10.210019267822736,6,1,5818,821,12990,334,0,5970.8
2017,3,27,11.338819523269011,0,0,25982,1911,20531,699,0,14718.3
2017,3,28,11.539307311709733,1,0,104290,16486,88753,16143,0,64507.3
2017,3,29,10.53453307392996,2,0,77590,7883,130697,5071,0,65639.3
2017,3,30,11.83764705882353,3,0,86494,8065,177905,15050,0,82545.7
2017,3,31,11.540281973816716,4,0,12067,7249,51151,6907,0,21865.000000000004
2017,4,1,10.306417112299464,5,1,16454,9825,65534,2018,0,28526.4
2017,4,2,10.82061579651941,6,1,4850,1562,16014,293,0,6884.0
2017,4,3,12.844182470527937,0,0,300217,51097,670576,45689,0,311676.7
2017,4,4,11.416550441655044,1,0,12717,1261,13804,798,0,8460.7
2017,4,5,12.417961165048544,2,0,12187,5303,54470,945,0,22118.3
2017,4,6,10.432851239669422,3,0,19654,20302,77747,3435,0,37341.1
2017,4,7,10.73179190751445,4,0,70513,1466,40444,1751,0,33873.5
2017,4,8,11.289705121572686,5,1,23570,1082,19123,1157,0,13240.7
2017,4,9,10.536927223719676,6,1,19028,3216,72786,2510,0,28830.6
2017,4,10,11.18448829738412,0,0,11358,4658,36165,902,0,16120.1
2017,4,11,12.217594394706111,1,0,104647,38714,197766,44959,0,106209.5
2017,4,12,12.376766091051806,2,0,88933,24105,177548,6208,0,89586.3
2017,4,13,14.21366163621922,3,0,117923,30497,230645,18563,0,116769.2
2017,4,14,9.149398823228449,4,0,278750,34996,625366,18579,0,285233.19999999995
2017,4,15,10.602420439264904,5,1,60458,1320,69809,1672,0,39608.1
2017,4,16,11.355901737567406,6,1,25336,20389,75832,5440,0,38506.0
2017,4,17,11.088469184890656,0,0,8446,2914,20345,1383,0,9802.9
2017,4,18,12.340674789128398,1,0,7694,1535,12092,628,0,6549.8
2017,4,19,13.206101914962677,2,0,14004,1652,20516,1247,0,11016.8
2017,4,20,11.678274633953304,3,0,10908,1161,12145,431,0,7380.3
2017,4,21,11.716884328358208,4,0,40626,12198,97264,6024,0,46246.2
2017,4,22,11.873652436394998,5,1,51583,50553,171221,22388,0,87062.40000000001
2017,4,23,10.259992797983436,6,1,27406,28856,62271,17900,0,38445.5
2017,4,24,11.781003732890916,0,0,8678,2861,19603,781,0,9628.7
2017,4,25,11.376279069767442,1,0,37584,1613,38836,1001,0,23571.2
2017,4,26,11.504182933630789,2,0,43047,2367,22839,2398,0,20712.6
2017,4,27,11.503476245654692,3,0,25003,8951,55747,1891,0,27805.4
2017,4,28,11.746773202212662,4,0,59098,1439,139316,2592,0,60099.8
2017,4,29,10.849364791288568,5,1,35261,2033,59388,2360,0,29207.9
2017,4,30,12.018895348837209,6,1,16670,2321,28086,788,0,14355.2
2017,5,1,11.370564281559046,0,0,13920,3275,32194,1207,0,15144.2
2017,5,2,10.84370257966616,1,0,20267,34415,54349,12821,0,36150.8
2017,5,3,11.014477766287486,2,0,78863,1676,81050,6121,0,48644.3
2017,5,4,11.609557702084391,3,0,26736,4672,27543,3160,0,18152.5
2017,5,5,11.197594501718212,4,0,19584,17066,53894,1352,0,28869.8
2017,5,6,11.026973684210526,5,1,18354,1530,24721,540,0,13534.5
2017,5,7,10.98872180451128,6,1,6959,1042,16148,1221,0,7348.900000000001
2017,5,8,11.476943346508564,0,0,12534,2456,33792,671,0,14880.2
2017,5,9,11.691373801916932,1,0,32138,3167,56787,1745,0,27944.3
2017,5,10,11.5545,2,0,22809,2482,47439,9860,0,22067.2
2017,5,11,11.906806761078116,3,0,33335,34867,84122,9968,0,49183.9
2017,5,12,11.154859218891916,4,0,15939,1124,25258,531,0,12808.7
2017,5,13,10.825376884422113,5,1,30189,8084,100487,1025,0,42436.4
2017,5,14,10.627362055933483,6,1,5681,605,5480,488,0,3590.3
2017,5,15,10.507575757575758,0,0,5979,1411,29715,227,0,11272.6
2017,5,16,11.599765258215962,1,0,16353,1274,20680,621,0,11619.5
2017,5,17,11.546038543897216,2,0,7465,4129,23460,1700,0,10929.1
2017,5,18,11.547214353163362,3,0,22817,1446,27388,792,0,15639.899999999998
2017,5,19,11.265975820379966,4,0,83495,1664,89145,1633,0,52457.6
2017,5,20,10.83589462129528,5,1,10842,2093,19984,551,0,10085.0
2017,5,21,10.74154067674586,6,1,15768,7019,82009,1156,0,32140.7
2017,5,22,11.033158813263526,0,0,8719,4908,15812,336,0,9322.5
2017,5,23,11.157064471879286,1,0,17430,3023,20849,589,0,12692.9
2017,5,24,12.017682926829268,2,0,19348,2381,32281,832,0,16441.1
2017,5,25,11.64746149458072,3,0,18495,2743,31936,53727,0,16226.5
2017,5,26,11.12398609501738,4,0,9906,1954,14436,1233,0,8084.2
2017,5,27,11.655384615384616,5,1,89390,22766,233501,9144,0,105973.7
2017,5,28,13.514335868929198,6,1,31738,3203,56272,1160,0,27684.2
2017,5,29,9.80696311616684,0,0,10285,1072,15270,1000,0,8095.3
2017,5,30,10.26406712734452,1,0,9898,2006,20365,1751,0,9881.3
2017,5,31,11.6435366536094,2,0,40392,31400,126967,8623,0,62767.7
2017,6,1,11.342592592592592,3,0,407529,104371,1208741,51946,0,526629.4
2017,6,2,11.070431893687708,4,0,57218,9581,145968,4767,0,64788.2
2017,6,3,13.019062748212868,5,1,19053,4552,28398,1984,0,16056.1
2017,6,4,11.453291536050155,6,1,7707,1129,11389,251,0,6180.400000000001
2017,6,5,11.793258426966291,0,0,13888,6392,31936,1524,0,16304.0
2017,6,6,11.938218390804598,1,0,20944,31644,77227,7235,0,42108.90000000001
2017,6,7,10.671366230278617,2,0,7098,3728,11044,592,0,6933.8
2017,6,8,10.318652849740932,3,0,89668,6791,141387,15547,0,72032.9
2017,6,9,10.55184960582171,4,0,25211,4217,82197,1967,0,33909.2
2017,6,10,12.02730582524272,5,1,19070,16452,66328,2344,0,32200.2
2017,6,11,11.102779573367808,6,1,3862,808,4560,260,0,2849.8
2017,6,12,11.205580865603643,0,0,24874,18554,72273,9110,0,36565.7
2017,6,13,11.587724063009237,1,0,36389,14427,42036,5343,0,29298.3
2017,6,14,11.612359550561798,2,0,16933,2122,19679,1495,0,11832.4
2017,6,15,11.969458583988894,3,0,37867,43810,54587,4739,0,45260.2
2017,6,16,11.052438384897744,4,0,38429,3037,65498,1429,0,32392.9
2017,6,17,10.842247799593771,5,1,4158,643,6669,220,0,3505.3
2017,6,18,11.13785394932936,6,1,9285,2503,17421,564,0,9013.0
2017,6,19,11.63022113022113,0,0,37630,3251,44304,1817,0,25880.6
2017,6,20,11.581238503985285,1,0,12435,1649,25608,2702,0,12072.500000000002
2017,6,21,11.40625,2,0,35746,9692,122127,3249,0,51238.7
2017,6,22,11.864324651726228,3,0,76415,32746,158777,21561,0,83656.0
2017,6,23,10.76851851851852,4,0,16831,6922,53023,218136,0,23725.0
2017,6,24,11.002715546503731,5,1,7810,1094,10032,436,0,5790.2
2017,6,25,10.497397769516729,6,1,14015,1842,63186,477,0,23897.1
2017,6,26,11.519206939281288,0,0,49302,1977,94895,5773,0,44049.9
2017,6,27,10.80343166767008,1,0,22851,2487,61402,1609,0,26270.7
2017,6,28,10.380908248378129,2,0,282519,11172,396165,3607,0,208074.0
2017,6,29,12.20519010259505,3,0,131362,112818,456973,41394,0,221627.7
2017,6,30,11.15880721220527,4,0,21573,24586,73600,15287,0,38386.3
2017,7,1,10.334367726920092,5,1,43926,64621,143751,53889,0,82151.5
2017,7,2,11.002375296912112,6,1,13316,1151,15915,381,0,9229.7
2017,7,3,13.678350515463915,0,0,57325,23101,109640,4691,0,59329.9
2017,7,4,10.17724091216979,1,0,85565,25775,178085,8088,0,89405.0
2017,7,5,10.08493870402802,2,0,74073,3551,129917,2750,0,62617.4
2017,7,6,14.636428065201985,3,0,38145,3275,65246,3747,0,32327.3
2017,7,7,10.868666396432914,4,0,21549,5309,60845,2190,0,26841.8
2017,7,8,11.1714164185453,5,1,174520,19400,219005,13407,0,125817.5
2017,7,9,12.704974271012007,6,1,33016,24912,127502,8319,0,58120.2
2017,7,10,11.164645350973906,0,0,11162,1617,21756,652,0,10522.2
2017,7,11,11.010320678215995,1,0,31183,7069,73682,3838,0,34287.1
2017,7,12,11.706568712186687,2,0,39805,4112,63713,3043,0,32700.2
2017,7,13,11.501392757660168,3,0,7994,1881,8672,1286,0,5752.2
2017,7,14,10.683796539066597,4,0,24145,2778,43413,1314,0,21378.6
2017,7,15,11.202013845185652,5,1,12912,3878,26968,1329,0,13515.2
2017,7,16,10.896019013666072,6,1,6615,1272,9179,239,0,5247.0
2017,7,17,10.998930481283422,0,0,98360,6743,196425,7671,0,91132.7
2017,7,18,11.125201504567436,1,0,27454,39010,82883,8551,0,48705.1
2017,7,19,11.513589128697042,2,0,79722,16219,157475,3658,0,77646.7
2017,7,20,10.268343815513626,3,0,106719,11310,241364,15966,0,108948.9
2017,7,21,11.41662390969728,4,0,11025,2617,28399,805,0,12874.0
2017,7,22,10.44933410538506,5,1,7093,2539,15789,9685,0,7880.2
2017,7,23,11.37458193979933,6,1,27569,2740,94533,1983,0,37726.6
2017,7,24,11.19925013390466,0,0,458871,421344,845878,47160,0,559962.2999999999
2017,7,25,10.285470085470086,1,0,115468,211556,100598,5351,0,149442.19999999998
2017,7,26,11.502764340013822,2,0,107090,210126,69148,31591,0,136921.80000000002
2017,7,27,10.810755961440892,3,0,118189,216630,116084,19105,0,156933.90000000002
2017,7,28,11.0746190225959,4,0,83954,198434,29818,725,0,113505.2
2017,7,29,11.262874251497006,5,1,28069,26606,86011,4687,0,44866.4
2017,7,30,11.689877498388135,6,1,87788,213660,22704,524,0,118611.6
2017,7,31,11.640432098765432,0,0,59793,47574,141891,13619,0,79534.8
2017,8,1,11.11140443505808,1,0,56452,3868,72858,1830,0,40340.2
2017,8,2,14.355702985455473,2,0,43404,13308,97289,29122,0,47531.1
2017,8,3,10.645942571785268,3,0,180925,55430,348476,22032,0,180992.3
2017,8,4,11.508151231356226,4,0,19267,2733,59369,1112,0,24684.0
2017,8,5,10.661060142711518,5,1,48771,32634,208497,5762,0,90234.0
2017,8,6,10.641204948897256,6,1,21687,3097,28887,1209,0,16411.0
2017,8,7,11.369977924944813,0,0,62799,12745,134547,4680,0,64301.8
2017,8,8,11.597739048516251,1,0,52803,9702,66560,23212,0,39689.7
2017,8,9,11.42122487143525,2,0,59039,68715,225783,153710,0,112932.6
2017,8,10,10.727223427331888,3,0,69130,11688,105629,3825,0,57102.9
2017,8,11,11.076375404530744,4,0,32151,13532,80595,4950,0,39236.6
2017,8,12,10.25531914893617,5,1,60780,17369,192916,41334,0,83056.4
2017,8,13,10.99194847020934,6,1,1469840,67252,4043279,74419,0,1680836.5
2017,8,14,10.7735368956743,0,0,11618,1508,18502,647,0,9639.2
2017,8,15,10.930422919508867,1,0,83948,165952,28526,1538,0,100123.0
2017,8,16,11.194848084544253,2,0,140023,195362,122651,5073,0,156947.0
2017,8,17,11.2787913340935,3,0,105375,203870,27975,753,0,121553.0
2017,8,18,11.015712682379348,4,0,5379,2278,10260,2652,0,5602.9
2017,8,19,11.204002582311167,5,1,151816,220181,144933,7290,0,177097.1
2017,8,20,11.309748427672956,6,1,279185,199824,346691,15135,0,267692.4
2017,8,21,11.634389671361502,0,0,214462,417217,165048,3163,0,280739.8
2017,8,22,11.011926058437686,1,0,136828,251999,49599,1682,0,156727.7
2017,8,23,11.45673076923077,2,0,125547,236075,57707,2393,0,149406.19999999998
2017,8,24,11.032455603184324,3,0,142657,230670,79775,3664,0,158997.6
2017,8,25,11.289017341040465,4,0,143924,232721,78434,1470,0,159795.8
2017,8,26,10.970160673297627,5,1,19421,1292,38924,1142,0,18020.3
2017,8,27,8.895752895752896,6,1,328366,24102,938798,23086,0,389790.0
2017,8,28,12.259001161440183,0,0,27958,4195,30136,2626,0,19106.2
2017,8,29,11.61343669250646,1,0,72097,24091,97445,50839,0,60499.0
2017,8,30,11.16164994425864,2,0,148189,17869,272817,16232,0,133449.4
2017,8,31,11.0468009478673,3,0,53785,5347,138010,4960,0,59677.3
2017,9,1,11.033844189016603,4,0,217326,29735,415126,9861,0,201629.6
2017,9,2,16.876561908368043,5,1,202849,46175,507287,35020,0,231510.8
2017,9,3,10.472604073367345,6,1,615269,204342,1671251,72424,0,767692.8
2017,9,4,9.650318271939891,0,0,438750,59190,874302,25005,0,417591.6
2017,9,5,11.080908728577125,1,0,655872,120643,1542796,75930,0,707857.6
2017,9,6,11.206394518983728,2,0,157322,106662,435062,69933,0,220380.0
2017,9,7,10.995921696574223,3,0,55129,7269,164277,3701,0,68729.4
2017,9,8,11.95045045045045,4,0,121265,39133,313749,27266,0,146157.4
2017,9,9,10.9720885466795,5,1,159829,14460,256224,19705,0,130599.9
2017,9,10,11.015292190060077,6,1,60867,11550,244669,8418,0,96280.8
2017,9,11,11.732050680431724,0,0,46524,8051,99590,3475,0,47054.600000000006
2017,9,12,11.697221070095395,1,0,94352,65175,155864,6350,0,101134.8
2017,9,13,12.095058468502453,2,0,175970,12047,505624,14503,0,209297.00000000003
2017,9,14,12.420840064620355,3,0,115173,51811,342762,25139,0,158104.9
2017,9,15,10.449411764705882,4,0,128073,60964,378383,36688,0,176322.4
2017,9,16,10.916299559471366,5,1,28079,13064,87920,2647,0,40025.3
2017,9,17,11.168123739071955,6,1,58960,35018,204393,17809,0,93013.1
2017,9,18,11.432472691161866,0,0,100998,6053,183985,4891,0,87916.1
2017,9,19,12.885185185185184,1,0,136341,56554,410677,30996,0,186727.0
2017,9,20,11.298978644382544,2,0,251706,65661,746798,17230,0,325815.6
2017,9,21,11.746349378042185,3,0,288303,61056,768573,26199,0,341485.2
2017,9,22,9.98691226369365,4,0,358062,168408,1041670,55043,0,487282.8
2017,9,23,10.461922268907562,5,1,394761,226064,1143968,132808,0,552044.2999999999
2017,9,24,10.429284525790347,6,1,137282,159329,528734,62414,0,263536.4
2017,9,25,11.153275109170306,0,0,99491,43080,275520,19648,0,129735.3
2017,9,26,11.087577344121849,1,0,126974,79311,348869,31072,0,174477.3
2017,9,27,11.409305064782096,2,0,23928,8177,58283,2290,0,27934.1
2017,9,28,11.278024417314096,3,0,99458,8080,477161,7733,0,176217.69999999998
2017,9,29,11.629107981220658,4,0,68191,25024,173993,21274,0,82664.8
2017,9,30,10.93265306122449,5,1,50344,40634,149387,7510,0,76172.9
2017,10,1,11.510046367851622,6,1,78986,117536,292935,45440,0,158590.69999999998
2017,10,2,12.392064559515804,0,0,57284,5905,96453,7456,0,48483.1
2017,10,3,12.57714505579069,1,0,70302,16065,130063,3771,0,66535.5
2017,10,4,10.51032258064516,2,0,13227,5373,25275,1098,0,13699.8
2017,10,5,11.677064220183489,3,0,12489,8782,19339,4492,0,13061.2
2017,10,6,11.139705882352942,4,0,31898,14431,99161,6371,0,45090.1
2017,10,7,11.24019312009656,5,1,54075,96844,234702,20304,0,125370.7
2017,10,8,11.663739021329988,6,1,59233,4865,135406,2891,0,60337.7
2017,10,9,11.435351882160392,0,0,66856,68173,251655,19410,0,122822.5
2017,10,10,12.417821782178216,1,0,27638,4856,39742,2042,0,22156.4
2017,10,11,10.489676665368131,2,0,94136,64482,199972,23299,0,114025.2
2017,10,12,11.62505018065034,3,0,27814,47643,83911,17271,0,52574.7
2017,10,13,11.107434270172256,4,0,20985,21536,58850,2528,0,32564.9
2017,10,14,11.042974079126877,5,1,18548,12802,53808,2219,0,26827.6
2017,10,15,11.22135231316726,6,1,249618,43681,716873,9156,0,307419.7
2017,10,16,11.827256425582783,0,0,32953,48741,129321,12734,0,68178.6
2017,10,17,11.629192546583852,1,0,18253,24118,58281,4165,0,32607.4
2017,10,18,11.496346809547004,2,0,21205,15615,65216,2838,0,32172.300000000003
2017,10,19,11.020509633312615,3,0,14851,2088,29882,2217,0,14255.1
2017,10,20,11.102280580511405,4,0,34709,44528,99095,12937,0,57952.4
2017,10,21,11.4140866873065,5,1,33856,27927,95428,5301,0,49956.0
2017,10,22,10.60711743772242,6,1,8609,604,5750,236,0,4549.3
2017,10,23,12.106517168885777,0,0,7200,1460,10802,2799,0,5984.599999999999
2017,10,24,11.730586370839935,1,0,33595,23415,89202,5962,0,46205.1
2017,10,25,12.92158700406123,2,0,82076,50082,282962,10734,0,129544.2
2017,10,26,9.877663008392512,3,0,36538,6193,99117,4021,0,43173.7
2017,10,27,11.055279159756772,4,0,16734,2957,47573,2338,0,20474.9
2017,10,28,10.913829047949966,5,1,15831,1578,33591,782,0,15457.8
2017,10,29,11.07766272189349,6,1,34558,20852,89214,4915,0,45472.4
2017,10,30,12.302353651176826,0,0,54289,7581,172524,2841,0,71076.3
2017,10,31,11.758392955421025,1,0,17390,18728,48621,5883,0,27294.5
2017,11,1,11.37007874015748,2,0,22947,3403,45515,4440,0,21899.8
2017,11,2,11.439169139465877,3,0,44289,22447,112394,4922,0,55983.7
2017,11,3,11.485257985257986,4,0,30961,7623,40969,2439,0,24628.2
2017,11,4,11.083150984682714,5,1,28101,1608,30325,1239,0,18171.0
2017,11,5,11.307753164556962,6,1,40836,11051,93924,2771,0,44848.4
2017,11,6,12.168141592920351,0,0,17445,3548,41809,1543,0,19195.4
2017,11,7,11.746864310148233,1,0,48453,9793,154050,2876,0,64668.1
2017,11,8,11.694460641399417,2,0,58954,19361,170055,42261,0,76447.09999999999
2017,11,9,11.889375684556407,3,0,52015,15701,156409,13500,0,68807.59999999999
2017,11,10,11.070384407146724,4,0,58245,13500,88285,32123,0,49359.0
2017,11,11,11.42818428184282,5,1,40229,19281,137929,3175,0,61159.8
2017,11,12,11.243395165823497,6,1,277408,163344,804359,225092,0,389867.7
2017,11,13,11.718565815324164,0,0,56677,1903,95589,2193,0,46441.0
2017,11,14,11.434711420384772,1,0,130274,3747,265610,4270,0,120264.0
2017,11,15,11.496026180458156,2,0,28264,9494,138244,2902,0,53750.0
2017,11,16,11.40507614213198,3,0,233288,11526,443358,37866,0,207604.2
2017,11,17,11.541996830427893,4,0,151179,29218,565226,24089,0,226608.7
2017,11,18,10.481686247408431,5,1,53736,2391,70216,3026,0,38142.0
2017,11,19,10.672798948751645,6,1,73875,8999,307379,9956,0,117975.8
2017,11,20,12.065591995553085,0,0,48418,24102,143802,5096,0,67306.8
2017,11,21,11.563786008230451,1,0,15904,4666,42492,2344,0,19385.2
2017,11,22,12.52051948051948,2,0,86149,52268,217766,59390,0,112081.7
2017,11,23,11.327995867768594,3,0,47509,2042,75076,1281,0,37592.3
2017,11,24,11.379708383961118,4,0,14612,1723,39077,463,0,16795.9
2017,11,25,10.784756527875794,5,1,87755,14302,223557,15616,0,99114.4
2017,11,26,11.265205091937766,6,1,175191,79761,377764,22240,0,197790.9
2017,11,27,12.850991775520075,0,0,30856,17529,32265,20942,0,25947.9
2017,11,28,11.366394927536232,1,0,50998,17083,45721,2564,0,35848.9
2017,11,29,10.792132320071524,2,0,176017,109283,419926,29790,0,222496.1
2017,11,30,11.891992551210429,3,0,33910,27861,91168,3129,0,48667.8
2017,12,1,11.504490227152669,4,0,315518,73258,779855,18171,0,357915.1
2017,12,2,10.52777777777778,5,1,544371,63891,1422833,24994,0,615717.6
2017,12,3,10.854940434477928,6,1,11477,1641,32981,4861,0,13993.8
2017,12,4,12.225536992840096,0,0,174370,23572,489389,12204,0,208556.5
2017,12,5,11.663879598662207,1,0,60077,14228,65791,1270,0,43451.6
2017,12,6,11.684149855907782,2,0,17006,20799,59232,15649,0,31191.0
2017,12,7,11.886869871043375,3,0,30405,14999,54243,1335,0,31394.0
2017,12,8,11.319634703196346,4,0,20701,20383,76351,2547,0,37268.8
2017,12,9,10.487235198261814,5,1,47305,67274,188190,15536,0,97558.1
2017,12,10,11.219952494061758,6,1,57411,24235,214033,4188,0,91127.2
2017,12,11,10.729249011857709,0,0,74410,20918,252661,9694,0,106488.5
2017,12,12,12.004862953138815,1,0,39535,126673,146661,35523,0,106528.0
2017,12,13,11.705121572684943,2,0,46488,21863,210666,8614,0,85891.40000000001
2017,12,14,11.511964385086255,3,0,80570,26380,219885,10616,0,100688.5
2017,12,15,10.808368708308066,4,0,69214,2799,242306,7580,0,94575.6
2017,12,16,11.28998505231689,5,1,7343,3154,18758,1047,0,9091.9
2017,12,17,11.216528925619835,6,1,15639,3959,47083,1550,0,20400.2
2017,12,18,12.549194991055456,0,0,23531,1716,29413,799,0,16569.6
2017,12,19,11.80872093023256,1,0,97594,5875,198712,13182,0,91241.8
2017,12,20,11.45406976744186,2,0,145913,20961,317443,23087,0,147391.2
2017,12,21,11.391414141414142,3,0,201475,18601,529001,19806,0,226583.2
2017,12,22,11.39196360879454,4,0,21784,9790,80126,2147,0,34489.0
2017,12,23,11.34559289790742,5,1,112435,23117,424967,15347,0,170467.4
2017,12,24,10.867505995203835,6,1,39035,9022,244263,3102,0,88598.2
2017,12,25,11.204743083003953,0,0,31664,34034,164367,4598,0,72422.9
2017,12,26,9.652626105044202,1,0,28955,20748,166817,24985,0,67030.79999999999
2017,12,27,10.944601469756924,2,0,25560,7272,59742,2559,0,28499.4
2017,12,28,11.379267535692115,3,0,47897,24605,172706,5630,0,76022.9
2017,12,29,10.783532536520584,4,0,295277,151650,876467,140529,0,412183.2
2017,12,30,11.386543535620053,5,1,28406,6006,61760,2135,0,29452.2
