tweet_year,tweet_month,tweet_days,tweet_hour,tweet_day,is_weekend,retweet_count,reply_count,like_count,quote_count,impression_count,engagement
2015,10,12,11.31043956043956,0,0,4166,1020,6395,1,0,2093.7000000000003
2015,10,13,11.618620302860348,1,0,3681,617,3122,4,0,1541.5
2015,10,14,12.579468473163105,2,0,8432,578,6589,5,0,3306.1
2015,10,15,12.198364888123924,3,0,2522,753,2933,10,0,1204.5
2015,10,16,10.65673289183223,4,0,36585,1025,28936,130,0,14126.099999999999
2015,10,17,10.326219512195122,5,1,2129,623,3282,1,0,1091.9
2015,10,18,11.093906810035842,6,1,14285,1511,25906,813,0,7503.500000000001
2015,10,19,11.649945474372956,0,0,20465,4130,55506,757,0,12818.9
2015,10,20,11.943731117824774,1,0,26665,6553,63423,34,0,15666.0
2015,10,21,11.668408360128618,2,0,33699,9996,81666,13,0,20280.7
2015,10,22,11.661108386463953,3,0,5214,866,10027,38,0,2755.3
2015,10,23,10.60801393728223,4,0,3846,351,3635,2,0,1588.3
2015,10,24,10.988917861799218,5,1,1335,439,1032,6,0,593.9
2015,10,25,10.762484774665042,6,1,3713,545,3395,4,0,1564.0
2015,10,26,11.680092059838895,0,0,3480,666,4087,4,0,1587.5
2015,10,27,13.803050397877984,1,0,4699,990,5036,5,0,2113.2999999999997
2015,10,28,11.166211293260474,2,0,9021,1777,10600,13,0,4126.9
2015,10,29,11.842284417549168,3,0,3919,971,7953,5,0,2167.2
2015,10,30,9.79769076305221,4,0,55655,1833,37304,34,0,20807.100000000002
2015,10,31,11.011636363636363,5,1,1320,424,1236,2,0,605.2
2015,11,1,11.572408536585366,6,1,1886,404,1967,0,0,843.3
2015,11,2,11.473072215422278,0,0,5467,809,6197,88,0,2456.7999999999997
2015,11,3,11.768038482095136,1,0,1768,476,1625,1,0,788.5
2015,11,4,12.533164343050275,2,0,2305,450,1830,2,0,965.3
2015,11,5,11.645873320537428,3,0,5353,885,8455,5,0,2630.4
2015,11,6,12.938692098092643,4,0,9561,4292,13564,4019,0,6690.7
2015,11,7,9.253958201393287,5,1,8734,665,6605,5,0,3415.7
2015,11,8,11.722010662604722,6,1,2048,704,2079,3,0,964.3
2015,11,9,11.452498627127952,0,0,3038,419,2003,4,0,1197.1
2015,11,10,11.413942307692308,1,0,4860,721,6185,11,0,2225.1
2015,11,11,11.674041297935103,2,0,4399,686,5003,2,0,1958.0
2015,11,12,10.64848844101956,3,0,3366,930,5136,6,0,1711.8
2015,11,13,11.968463302752294,4,0,4281,1757,5722,49,0,2227.5
2015,11,14,10.911225238444608,5,1,13041,1268,18749,6,0,6043.2
2015,11,15,11.048925129725722,6,1,16577,2236,23842,23,0,7813.7
2015,11,16,12.111228255139695,0,0,10473,2662,12971,13,0,4976.6
2015,11,17,10.57279151943463,1,0,10309,1212,6440,5,0,3981.1
2015,11,18,8.255344775669979,2,0,3198,595,2444,1,0,1323.2
2015,11,19,11.326972666322847,3,0,1314,482,1360,0,0,626.6
2015,11,20,11.96436170212766,4,0,2763,1702,3893,6,0,1561.0
2015,11,21,10.741666666666667,5,1,2561,408,2732,2,0,1123.9
2015,11,22,11.143732970027248,6,1,1143,518,1893,0,0,635.8
2015,11,23,11.337888198757764,0,0,2155,426,1311,1,0,863.2
2015,11,24,10.87202380952381,1,0,2207,411,1204,2,0,865.5
2015,11,25,10.845655693470048,2,0,2154,700,4097,6,0,1198.3
2015,11,26,10.731722428748451,3,0,5142,1222,6980,4,0,2486.6
2015,11,27,11.491895701198027,4,0,5884,1514,4880,2,0,2556.8
2015,11,28,11.850903614457831,5,1,7777,641,8653,51,0,3347.0
2015,11,29,10.706495589414596,6,1,110183,9939,191416,1666,0,54850.700000000004
2015,11,30,11.680128205128206,0,0,16523,4596,27634,29,0,8651.1
2015,12,1,11.199600798403194,1,0,2992,616,2775,2,0,1299.1000000000001
2015,12,2,11.235470941883767,2,0,5606,1166,6786,7,0,2596.4
2015,12,3,11.247716894977168,3,0,22345,4591,46040,14,0,12231.3
2015,12,4,10.650859822824387,4,0,27556,3044,50850,16,0,13967.0
2015,12,5,10.053908355795148,5,1,2067,610,3279,3,0,1071.2
2015,12,6,10.76510989010989,6,1,2144,581,5045,8,0,1267.1000000000001
2015,12,7,10.41123595505618,0,0,7744,1900,17343,16,0,4443.9
2015,12,8,11.067049808429118,1,0,3196,688,3956,4,0,1493.6
2015,12,9,11.033991228070175,2,0,3519,1003,6140,4,0,1871.8999999999999
2015,12,10,13.230324276950045,3,0,12253,1933,7065,6,0,4771.4
2015,12,11,9.030950626381724,4,0,3675,621,2434,6,0,1472.5
2015,12,12,12.26027397260274,5,1,6886,752,5447,2,0,2761.7
2015,12,13,9.704782608695652,6,1,35670,5799,70833,179,0,19015.7
2015,12,14,11.426673479816046,0,0,4077,1001,6373,5,0,2062.6
2015,12,15,12.2496176200673,1,0,8515,6300,8249,12,0,4644.2
2015,12,16,11.386609071274298,2,0,2589,724,2277,5,0,1151.2
2015,12,17,10.319872051179528,3,0,3903,1081,6929,7,0,2082.7999999999997
2015,12,18,11.013963963963963,4,0,7597,2310,24689,6,0,5212.4
2015,12,19,10.902872777017784,5,1,19624,2356,27468,660,0,9369.199999999999
2015,12,20,11.418770226537216,6,1,1701,924,1402,1,0,835.7
2015,12,21,11.661602933473022,0,0,5004,1499,8286,34,0,2643.2
2015,12,22,11.623626373626374,1,0,60274,10178,116253,843,0,32080.3
2015,12,23,10.849329205366358,2,0,2946,617,4610,2,0,1469.0
2015,12,24,10.35847750865052,3,0,4015,1233,7439,2,0,2195.8
2015,12,25,10.180293501048219,4,0,2565,336,2295,2,0,1067.0
2015,12,26,11.304709141274238,5,1,91869,14847,169616,1949,0,48271.3
2015,12,27,11.510271158586688,6,1,5131,370,1438,490,0,1953.1000000000001
2015,12,28,10.867115737905696,0,0,3202,427,2459,0,0,1291.8999999999999
2015,12,29,11.158016147635525,1,0,3878,734,2085,176,0,1589.1
2015,12,30,10.862889518413597,2,0,75363,15261,150073,878,0,41019.6
2015,12,31,9.880993150684931,3,0,1485,1687,2492,5,0,1034.1
2016,1,1,11.89323467230444,4,0,13769,1061,29132,124,0,7305.7
2016,1,2,10.936691626957113,5,1,6821,857,11118,31,0,3341.9
2016,1,3,10.072487644151565,6,1,3566,582,3990,12,0,1590.0
2016,1,4,11.710829493087557,0,0,15915,2914,37696,43,0,9144.1
2016,1,5,11.31532663316583,1,0,38652,4422,34855,28,0,15976.7
2016,1,6,10.062197311857213,2,0,214467,22744,120490,186,0,81012.3
2016,1,7,9.745368714684215,3,0,42603,4859,47882,22,0,18549.7
2016,1,8,10.603497615262322,4,0,20625,2290,33349,80,0,10012.4
2016,1,9,10.884845192829983,5,1,17410,1416,14611,4,0,6968.9
2016,1,10,11.003401360544217,6,1,23620,1415,19169,4,0,9287.5
2016,1,11,13.063914780292944,0,0,55298,1015,60090,150,0,22861.399999999998
2016,1,12,9.799000263088661,1,0,9136,1502,15497,5,0,4592.9
2016,1,13,11.190435886584849,2,0,10420,2991,13890,41,0,5129.6
2016,1,14,10.95045871559633,3,0,6757,2424,11719,11,0,3688.2000000000003
2016,1,15,10.257903494176373,4,0,12941,1208,11126,15,0,5242.5
2016,1,16,10.332115306536744,5,1,3674,638,12686,3,0,2499.6
2016,1,17,10.500457456541628,6,1,14046,3546,25525,15,0,7481.500000000001
2016,1,18,11.076313594662219,0,0,27272,7675,55921,8,0,15311.9
2016,1,19,11.268765133171913,1,0,8726,3083,21297,5,0,5366.1
2016,1,20,10.113249776186214,2,0,5387,1160,7510,5,0,2601.1
2016,1,21,11.698863636363637,3,0,6039,930,9880,82,0,3018.5
2016,1,22,11.932437932437933,4,0,13948,1675,8644,11,0,5388.2
2016,1,23,11.015135135135136,5,1,5202,1053,7659,2,0,2537.9
2016,1,24,10.403733955659277,6,1,35797,4830,80785,98,0,19822.799999999996
2016,1,25,11.197127290737988,0,0,11038,1947,17381,9,0,5442.5
2016,1,26,10.994791666666666,1,0,9258,766,8628,18,0,3800.6
2016,1,27,11.108362196932212,2,0,5345,1083,7054,16,0,2531.9
2016,1,28,15.01392572944297,3,0,7208,764,9197,1,0,3235.3
2016,1,29,10.603213844252164,4,0,9970,1913,8553,6,0,4231.3
2016,1,30,9.92196349905601,5,1,10036,886,12353,15,0,4429.3
2016,1,31,12.071558520315342,6,1,4020,875,3146,0,0,1695.6
2016,2,1,10.647783251231527,0,0,5485,1321,13098,4,0,3221.1
2016,2,2,11.832345469940728,1,0,28591,6656,66985,42,0,16623.8
2016,2,3,13.638153647514525,2,0,16823,1437,27801,36,0,8128.8
2016,2,4,11.167753408417308,3,0,5434,595,3030,2,0,2053.0
2016,2,5,11.126766249495358,4,0,12574,1959,37691,275,0,8043.099999999999
2016,2,6,10.184249628528974,5,1,8731,2064,21250,6,0,5159.5
2016,2,7,10.989806320081549,6,1,18328,1254,13417,31,0,7103.299999999999
2016,2,8,11.259211096662332,0,0,12054,1709,22284,29,0,6198.0
2016,2,9,11.408717105263158,1,0,12569,2128,21876,29,0,6395.5
2016,2,10,10.916819012797076,2,0,15950,2960,45114,21,0,9896.8
2016,2,11,11.171689497716894,3,0,32747,6045,59771,36,0,17024.6
2016,2,12,10.508369201339072,4,0,14707,12221,34330,27,0,10300.1
2016,2,13,10.548426896977174,5,1,4629,952,9209,9,0,2503.6
2016,2,14,13.270019342359769,6,1,23754,4378,68579,49,0,14879.3
2016,2,15,9.676373461422996,0,0,11873,995,7112,7,0,4474.9
2016,2,16,10.672505473881763,1,0,7090,1353,8630,12,0,3265.4
2016,2,17,9.613297515110812,2,0,69439,7236,109162,288,0,33310.3
2016,2,18,10.381589299763965,3,0,17586,1296,11807,3,0,6716.900000000001
2016,2,19,9.961029923451635,4,0,8503,1078,10277,18,0,3801.4
2016,2,20,10.549291435613062,5,1,31995,1017,8404,48,0,10661.5
2016,2,21,9.270005162622612,6,1,17351,1719,13966,79,0,6977.3
2016,2,22,10.632716049382717,0,0,6675,1652,18774,3,0,4211.5
2016,2,23,11.655677655677655,1,0,7573,1404,9505,3,0,3504.4
2016,2,24,9.48382264829239,2,0,8050,1435,10645,4,0,3768.1
2016,2,25,10.900287238407879,3,0,27315,973,11063,66,0,9521.800000000001
2016,2,26,10.287198515769944,4,0,11036,1063,11888,11,0,4716.599999999999
2016,2,27,10.897691500524658,5,1,12605,2510,19357,25,0,6229.2
2016,2,28,10.856041131105398,6,1,5317,1128,11257,2,0,2947.2
2016,2,29,11.23731778425656,0,0,42579,4367,86644,87,0,22346.3
2016,3,1,11.367294956698931,1,0,3361,782,3789,3,0,1544.8
2016,3,2,10.819020172910664,2,0,14382,2153,23215,24,0,7076.3
2016,3,3,11.167528438469493,3,0,4211,654,8065,9,0,2204.2
2016,3,4,12.281174771304766,4,0,10528,2152,18153,5,0,5406.1
2016,3,5,11.638237847222221,5,1,27426,2122,22360,12,0,10893.0
2016,3,6,10.21765856384465,6,1,9054,2706,6561,6,0,3915.9
2016,3,7,10.520481927710843,0,0,8167,870,9827,12,0,3611.6
2016,3,8,9.986702127659575,1,0,12597,1228,7774,31,0,4814.5
2016,3,9,10.390235910878113,2,0,53548,3020,62091,188,0,22952.7
2016,3,10,11.356812933025404,3,0,39949,1924,41830,50,0,16572.5
2016,3,11,10.393131313131313,4,0,25842,3056,47105,69,0,13101.900000000001
2016,3,12,11.32842105263158,5,1,13283,2058,10614,9,0,5461.5
2016,3,13,12.832188713048671,6,1,14047,1379,18036,10,0,6297.5
2016,3,14,11.174273858921161,0,0,7282,1167,10036,2,0,3422.4
2016,3,15,10.907686365392044,1,0,14703,1837,27464,38,0,7539.9
2016,3,16,11.230371009490941,2,0,3783,951,4706,2,0,1796.5
2016,3,17,10.55255941499086,3,0,9343,1076,9576,83,0,4008.9
2016,3,18,11.45750452079566,4,0,5161,1517,7252,4,0,2578.5
2016,3,19,11.102502017756255,5,1,43644,13213,138614,368,0,29744.399999999998
2016,3,20,10.150952380952381,6,1,11319,1706,15245,6,0,5263.799999999999
2016,3,21,11.378911273039005,0,0,3069,1681,2629,4,0,1521.4
2016,3,22,10.81027998328458,1,0,5276,1141,7293,10,0,2544.3
2016,3,23,10.435825669732107,2,0,12646,1988,14429,13,0,5639.5
2016,3,24,10.871522508851795,3,0,4064,619,5954,6,0,1940.8
2016,3,25,11.33406034169393,4,0,24172,799,27276,51,0,10159.4
2016,3,26,10.387470997679815,5,1,2974,712,6243,2,0,1659.7
2016,3,27,11.155872667398464,6,1,7178,1076,16725,3,0,4042.3
2016,3,28,10.991822991822993,0,0,8711,1072,17424,1,0,4570.5
2016,3,29,11.4915611814346,1,0,8625,2505,23334,24,0,5431.5
2016,3,30,11.416462917685411,2,0,9819,2596,34692,1356,0,7476.5
2016,3,31,11.54076367389061,3,0,13914,1772,20288,3,0,6558.6
2016,4,1,10.167015487651737,4,0,33432,3703,86373,149,0,19467.1
2016,4,2,10.313627878033603,5,1,4942,688,8915,8,0,2514.9
2016,4,3,10.887445887445887,6,1,41090,879,43835,43,0,16903.5
2016,4,4,11.167738478027868,0,0,2903,804,2352,10977,0,5657.7
2016,4,5,11.783023366714353,1,0,5248,1693,11181,13,0,3036.2999999999997
2016,4,6,10.214217098943324,2,0,3684,835,3989,3,0,1672.3
2016,4,7,10.602224576271187,3,0,17840,7500,16823,195,0,8612.3
2016,4,8,10.868181818181819,4,0,5492,705,5372,9,0,2329.4
2016,4,9,10.802154750244858,5,1,9725,1384,11046,24,0,4308.5
2016,4,10,10.478177458033572,6,1,38623,672,27635,70,0,14512.800000000001
2016,4,11,11.068229166666667,0,0,3392,736,7617,4,0,1928.1000000000001
2016,4,12,10.789666395443449,1,0,6955,1073,5957,13,0,2902.0
2016,4,13,11.459913793103448,2,0,19299,1531,21464,45,0,8260.300000000001
2016,4,14,9.932855863921217,3,0,11206,2523,7039,17,0,4577.1
2016,4,15,10.81132075471698,4,0,3236,972,2758,0,0,1441.0
2016,4,16,10.788756388415672,5,1,5662,1262,4386,9,0,2393.2
2016,4,17,10.122861586314153,6,1,11352,1199,9799,2,0,4626.099999999999
2016,4,18,10.907458024209292,0,0,7312,703,5098,57,0,2866.8
2016,4,19,10.166827386692383,1,0,14777,1044,9702,16,0,5618.5
2016,4,20,10.551683168316831,2,0,13765,1292,5026,16,0,4896.9
2016,4,21,10.47874535699546,3,0,8002,992,10419,3,0,3642.1
2016,4,22,11.186234817813766,4,0,11428,1597,17982,28,0,5557.2
2016,4,23,9.027480916030534,5,1,12401,1244,18701,4,0,5840.8
2016,4,24,10.590727816550348,6,1,11848,1319,17572,232,0,5668.2
2016,4,25,10.168940609951846,0,0,102913,10221,167698,979,0,50079.5
2016,4,26,11.345679012345679,1,0,8665,1193,10348,4,0,3874.5
2016,4,27,10.466479137365214,2,0,6750,1155,15373,17,0,3800.1000000000004
2016,4,28,9.659059790050206,3,0,1895,870,3997,7,0,1145.0
2016,4,29,10.971064814814815,4,0,4247,5957,12010,282,0,3779.3
2016,4,30,10.006688963210703,5,1,8048,2608,11437,15,0,4085.7
2016,5,1,11.692258883248732,6,1,46823,688,48934,119,0,19125.5
2016,5,2,10.804597701149426,0,0,24880,1273,12087,4,0,8928.9
2016,5,3,9.838633993743482,1,0,20701,1186,5794,6,0,7029.3
2016,5,4,9.908266666666666,2,0,14426,1410,8675,9,0,5480.9
2016,5,5,10.861653732940862,3,0,32378,1725,25645,11,0,12627.3
2016,5,6,8.984030418250951,4,0,72539,5706,63171,394,0,29377.6
2016,5,7,11.799023407223686,5,1,198897,3648,81176,95,0,68554.3
2016,5,8,8.118943704767693,6,1,277527,20884,270055,3052,0,115661.20000000001
2016,5,9,8.628490447197144,0,0,144545,4858,54143,157,0,49812.2
2016,5,10,9.084422027451629,1,0,77126,4007,40343,44,0,27991.100000000002
2016,5,11,10.166282595512431,2,0,48697,1886,35519,26,0,18548.600000000002
2016,5,12,9.613113684553907,3,0,25841,2277,33370,54,0,11566.3
2016,5,13,9.749874686716792,4,0,122648,2808,147927,1944,0,52926.299999999996
2016,5,14,10.69618030147812,5,1,24773,6303,48571,31,0,13562.0
2016,5,15,8.697534246575342,6,1,12590,1458,7981,9,0,4870.3
2016,5,16,10.723087988491969,0,0,11304,1098,9107,11,0,4525.9
2016,5,17,10.322050447518308,1,0,30522,4685,19577,6,0,12053.7
2016,5,18,10.608918249380677,2,0,38771,1828,22694,70,0,14294.3
2016,5,19,9.80352788164526,3,0,66068,3007,64396,46,0,26879.8
2016,5,20,9.486920895052002,4,0,35273,5099,36723,28,0,15285.199999999999
2016,5,21,8.461997193638915,5,1,17121,2185,12968,8,0,6873.3
2016,5,22,10.223777528928705,6,1,15149,1781,23468,14,0,7253.3
2016,5,23,10.516039051603904,0,0,20537,1466,13468,16,0,7807.5
2016,5,24,10.472986457590876,1,0,18245,2497,15455,3,0,7519.6
2016,5,25,10.772976459206708,2,0,63042,2427,17276,38,0,21140.8
2016,5,26,9.703962703962704,3,0,26404,3592,29628,21,0,11610.8
2016,5,27,8.433165195460278,4,0,27451,2341,39087,47,0,12631.0
2016,5,28,9.421302900618164,5,1,21564,16214,57521,2234,0,16357.7
2016,5,29,11.039323553382234,6,1,21260,1931,48332,16,0,11603.8
2016,5,30,10.53637713437268,0,0,27316,1993,32864,17,0,11886.6
2016,5,31,9.534540810402879,1,0,39202,1929,14801,12,0,13631.300000000001
2016,6,1,9.366432811656773,2,0,33688,2880,21010,18,0,12790.6
2016,6,2,10.251926888350583,3,0,21030,3976,18610,36,0,8979.6
2016,6,3,9.672018025630193,4,0,67831,2605,58987,285,0,26883.0
2016,6,4,9.424929178470254,5,1,11542,1215,6377,4,0,4344.9
2016,6,5,9.632968691059977,6,1,9977,1758,7073,8,0,4055.2
2016,6,6,10.766343315056938,0,0,47839,2327,30563,161,0,17937.8
2016,6,7,10.689299680056878,1,0,23645,1640,20881,29,0,9521.2
2016,6,8,10.199540625897216,2,0,46919,2327,31433,359,0,17828.0
2016,6,9,9.553010471204189,3,0,113916,10780,177587,520,0,54297.5
2016,6,10,8.772459610448438,4,0,13156,4000,24225,42,0,7186.1
2016,6,11,10.097095922557935,5,1,25897,2205,29367,331,0,11279.199999999999
2016,6,12,9.159515717926933,6,1,9761,1839,11802,50,0,4496.3
2016,6,13,11.403209425147267,0,0,42008,5426,30284,235,0,16810.0
2016,6,14,10.033174372797014,1,0,9305,1521,9856,41,0,4097.7
2016,6,15,10.5707266614947,2,0,33203,1634,23001,92,0,12624.6
2016,6,16,10.070863100984747,3,0,29946,2310,30875,307,0,12656.1
2016,6,17,10.13433943592281,4,0,10715,2258,17420,174,0,5477.7
2016,6,18,10.02356495468278,5,1,90152,10265,187606,3727,0,49350.0
2016,6,19,11.61293128443027,6,1,51070,4299,112583,3129,0,28690.7
2016,6,20,11.756410256410257,0,0,14070,1513,26191,454,0,7324.299999999999
2016,6,21,10.477642276422765,1,0,36310,1860,42043,874,0,15818.9
2016,6,22,12.739699381078692,2,0,40920,18368,50961,6291,0,23562.1
2016,6,23,7.829515479661252,3,0,25648,5644,24889,8309,0,14635.7
2016,6,24,10.9484370825541,4,0,13552,1618,15986,556,0,6210.2
2016,6,25,10.412788751255441,5,1,14989,1403,8684,362,0,5790.5
2016,6,26,8.927023712183157,6,1,40624,1750,45084,8007,0,20248.4
2016,6,27,10.327102803738319,0,0,10987,2564,8497,593,0,4895.8
2016,6,28,10.11378593695878,1,0,92378,1248,116717,4193,0,41311.9
2016,6,29,10.119132653061225,2,0,78120,9526,170600,2993,0,43598.4
2016,6,30,10.478891395423783,3,0,18384,3095,24321,1971,0,9354.699999999999
2016,7,1,10.531373844121532,4,0,14165,1551,11697,1174,0,6199.0
2016,7,2,9.932556497175142,5,1,13648,1131,12933,687,0,5888.7
2016,7,3,10.390095238095238,6,1,8443,923,10956,219,0,3900.7
2016,7,4,10.551724137931034,0,0,52215,1476,51385,1166,0,21564.6
2016,7,5,10.365761430044689,1,0,37292,3652,65096,1486,0,19022.0
2016,7,6,9.716056849107952,2,0,5032,7064,5067,15273,0,9538.3
2016,7,7,11.479296066252587,3,0,12405,2121,15865,710,0,6016.2
2016,7,8,9.74208317436093,4,0,2342,876,2382,150,0,1176.0
2016,7,9,10.494103773584905,5,1,6516,614,4702,186,0,2622.2000000000003
2016,7,10,10.010133578995854,6,1,112842,21127,259262,9155,0,67666.2
2016,7,11,11.228136882129277,0,0,15075,1904,21163,2768,0,8126.8
2016,7,12,10.332390953150242,1,0,21096,3891,38418,2123,0,11798.0
2016,7,13,10.714598860149058,2,0,6255,1082,8516,268,0,3051.7
2016,7,14,11.280321285140563,3,0,10128,1417,12484,833,0,4903.4
2016,7,15,10.678030303030303,4,0,28256,3232,51559,918,0,14646.300000000001
2016,7,16,10.619324181626189,5,1,39210,4575,66173,7968,0,22482.5
2016,7,17,10.140407288317256,6,1,4612,895,4513,207,0,2096.7
2016,7,18,10.78393351800554,0,0,170723,24113,323665,15688,0,94681.20000000001
2016,7,19,10.916524701873936,1,0,10388,1147,10544,806,0,4722.599999999999
2016,7,20,10.765032377428307,2,0,9759,1670,20717,1219,0,5821.0
2016,7,21,11.672934322033898,3,0,26500,3483,34890,2191,0,13012.0
2016,7,22,9.174195544554456,4,0,14886,1094,15992,674,0,6553.400000000001
2016,7,23,10.354359925788497,5,1,6041,565,9101,145,0,2893.3999999999996
2016,7,24,11.098039215686274,6,1,4536,824,11182,109,0,2687.4
2016,7,25,11.01928504233302,0,0,4453,620,3923,702,0,2133.0
2016,7,26,11.110655737704919,1,0,4967,840,7461,304,0,2525.8
2016,7,27,11.323290291726448,2,0,5714,849,8094,285,0,2807.4
2016,7,28,10.833824975417896,3,0,9637,2331,16827,762,0,5344.8
2016,7,29,10.179453262786597,4,0,18889,4291,57596,2025,0,13094.5
2016,7,30,10.818033677349266,5,1,45577,3176,103935,2370,0,25649.8
2016,7,31,11.208010335917313,6,1,2072,422,1818,102,0,928.6
2016,8,1,10.95466810577442,0,0,3756,1136,7005,381,0,2206.9
2016,8,2,10.468780487804878,1,0,11385,1016,15085,2414,0,6092.8
2016,8,3,10.765652951699463,2,0,21095,10336,47794,4104,0,14816.7
2016,8,4,11.462160600808781,3,0,3612,655,2813,198,0,1575.1000000000001
2016,8,5,10.295608108108109,4,0,8367,4012,21472,2468,0,6446.9
2016,8,6,10.240609689711485,5,1,5479,1393,17478,256,0,3772.5
2016,8,7,10.998270893371759,6,1,11252,6343,46439,1872,0,10036.9
2016,8,8,12.272482014388489,0,0,28536,2165,43500,787,0,13658.6
2016,8,9,9.621324831739285,1,0,19024,1902,44382,1533,0,11139.0
2016,8,10,10.779385171790235,2,0,32285,7026,69588,5367,0,20196.300000000003
2016,8,11,11.2460358056266,3,0,10435,798,27783,956,0,6450.8
2016,8,12,10.817782120175867,4,0,3574,715,3159,698,0,1810.3
2016,8,13,12.925653294074346,5,1,24021,3359,60159,1724,0,14583.6
2016,8,14,9.803805496828753,6,1,6894,1840,7140,999,0,3549.8
2016,8,15,11.351447435246317,0,0,2956,662,3967,234,0,1509.5
2016,8,16,11.435244161358812,1,0,6166,1332,8757,465,0,3177.9
2016,8,17,10.779538252602988,2,0,8424,2998,33155,529,0,6653.9
2016,8,18,12.664817749603804,3,0,4658,1811,9984,341,0,2894.4
2016,8,19,10.781438515081206,4,0,22319,2707,78229,584,0,15293.6
2016,8,20,11.35798548094374,5,1,47045,5025,110239,2967,0,27329.2
2016,8,21,10.642481598317561,6,1,5211,808,6506,165,0,2441.5
2016,8,22,10.988512035010942,0,0,3042,739,6103,162,0,1735.5
2016,8,23,11.018901358535144,1,0,12153,1401,22455,1256,0,6674.0
2016,8,24,11.034589571502323,2,0,9014,3076,57592,356,0,9221.0
2016,8,25,10.528658875904284,3,0,23812,873,30541,1901,0,11132.7
2016,8,26,10.952213279678068,4,0,3080,762,4783,225,0,1644.7
2016,8,27,10.526464361326747,5,1,19678,1376,36374,856,0,10158.4
2016,8,28,9.814038763750656,6,1,25373,1696,82389,1811,0,16914.4
2016,8,29,10.57667731629393,0,0,5965,1471,25053,172,0,4657.8
2016,8,30,13.38396624472574,1,0,9427,1488,13975,1175,0,4993.2
2016,8,31,12.746427570748109,2,0,23000,1252,13454,1199,0,8975.4
2016,9,1,9.131370745170193,3,0,9340,1513,8275,1030,0,4344.1
2016,9,2,10.825781748564136,4,0,7468,835,11032,223,0,3599.8
2016,9,3,10.603060306030603,5,1,121262,11514,259860,9263,0,68372.6
2016,9,4,10.954362416107383,6,1,5812,1049,10655,369,0,3166.5
2016,9,5,10.263138415988157,0,0,8525,937,11778,357,0,4065.5
2016,9,6,10.239839213934792,1,0,49884,4314,84342,6629,0,26913.8
2016,9,7,10.578874538745387,2,0,13726,920,5422,602,0,5084.799999999999
2016,9,8,10.166306695464362,3,0,13276,745,10942,479,0,5417.6
2016,9,9,10.374703931785884,4,0,13467,2142,14324,863,0,6246.099999999999
2016,9,10,10.501488728200766,5,1,15528,678,7284,192,0,5599.2
2016,9,11,10.700989208633093,6,1,3939,1035,4871,465,0,2061.8
2016,9,12,11.334735071488646,0,0,30075,995,20650,706,0,11568.9
2016,9,13,9.651133501259446,1,0,40003,1339,17940,1157,0,14525.5
2016,9,14,10.716386554621849,2,0,16459,923,5229,540,0,5861.2
2016,9,15,11.023895253682488,3,0,16196,1172,8744,651,0,6228.0
2016,9,16,10.8320644872369,4,0,15522,661,10970,358,0,6029.0
2016,9,17,9.794766546947152,5,1,9098,2125,12573,525,0,4621.7
2016,9,18,10.677366702937976,6,1,13553,9039,28492,949,0,9102.5
2016,9,19,10.623173970783533,0,0,43798,3669,54960,969,0,19756.8
2016,9,20,10.981226053639848,1,0,40782,1093,28888,2467,0,16328.8
2016,9,21,10.189030700241462,2,0,16335,1052,11485,664,0,6525.0
2016,9,22,11.422623178348369,3,0,8436,4068,21881,460,0,5716.5
2016,9,23,11.62756052141527,4,0,22812,2485,24436,7559,0,12807.8
2016,9,24,10.248955431754874,5,1,6621,2453,7028,706,0,3462.1
2016,9,25,10.217497705720405,6,1,17575,726,13220,1309,0,7263.3
2016,9,26,11.457954131780124,0,0,10700,1343,17234,877,0,5552.8
2016,9,27,10.796109510086456,1,0,88633,3533,206725,4913,0,49934.2
2016,9,28,12.860312841033103,2,0,32009,18080,38494,35091,0,31104.5
2016,9,29,8.550880032369006,3,0,9165,1455,11853,753,0,4527.0
2016,9,30,10.432858214553638,4,0,72778,15423,180064,4472,0,44713.2
2016,10,1,9.877866666666666,5,1,2873,777,2301,184,0,1321.0
2016,10,2,10.710064239828693,6,1,93360,17172,216786,7671,0,56189.4
2016,10,3,12.749180327868853,0,0,22727,3033,44118,695,0,12114.5
2016,10,4,11.1350015446401,1,0,8499,1134,7672,446,0,3722.1
2016,10,5,10.881506849315068,2,0,41879,2919,88088,5243,0,24053.5
2016,10,6,10.043491671807526,3,0,11893,1816,15029,2705,0,6516.0
2016,10,7,11.128480509148767,4,0,42572,5140,65839,2444,0,21361.100000000002
2016,10,8,10.804015296367114,5,1,37752,1690,59255,2282,0,18501.899999999998
2016,10,9,10.42038753159225,6,1,15890,2129,39227,1221,0,9603.9
2016,10,10,10.561272850372376,0,0,115369,24982,291328,9457,0,72522.7
2016,10,11,10.72310969116081,1,0,4227,4391,18613,10818,0,8334.8
2016,10,12,10.966183574879228,2,0,5331,1048,12716,1405,0,3642.5
2016,10,13,10.6555998229305,3,0,47470,3641,99397,2134,0,25762.500000000004
2016,10,14,10.947616800377537,4,0,29290,1249,42545,631,0,13543.7
2016,10,15,10.494103773584905,5,1,5842,1037,15744,468,0,3721.6000000000004
2016,10,16,9.924056189640035,6,1,133129,32462,295854,16260,0,82520.5
2016,10,17,11.22151611438947,0,0,4585,860,8140,277,0,2472.3
2016,10,18,10.930211616389014,1,0,132024,13491,239829,5531,0,68500.7
